Staff,Staff_ID,Facility_ID
17178,17178,5591
17179,17179,5610
17180,17180,5637
17181,17181,5651
17182,17182,5583
17183,17183,5446
17184,17184,5421
17185,17185,5654
17186,17186,5348
17187,17187,5386
17188,17188,5579
17189,17189,5353
17190,17190,5732
17191,17191,5712
17192,17192,5701
17193,17193,5579
17194,17194,5424
17195,17195,5436
17196,17196,5495
17197,17197,5348
17198,17198,5338
17199,17199,5493
17200,17200,5608
17201,17201,5517
17202,17202,5513
17203,17203,5596
17204,17204,5604
17205,17205,5480
17206,17206,5370
17207,17207,5563
17208,17208,5705
17209,17209,5666
17210,17210,5496
17211,17211,5610
17212,17212,5716
17213,17213,5478
17214,17214,5540
17215,17215,5489
17216,17216,5359
17217,17217,5395
17218,17218,5621
17219,17219,5726
17220,17220,5544
17221,17221,5687
17222,17222,5730
17223,17223,5327
17224,17224,5556
17225,17225,5401
17226,17226,5656
17227,17227,5609
17228,17228,5672
17229,17229,5350
17230,17230,5711
17231,17231,5721
17232,17232,5610
17233,17233,5499
17234,17234,5467
17235,17235,5499
17236,17236,5546
17237,17237,5688
17238,17238,5320
17239,17239,5688
17240,17240,5631
17241,17241,5342
17242,17242,5551
17243,17243,5523
17244,17244,5713
17245,17245,5702
17246,17246,5509
17247,17247,5416
17248,17248,5553
17249,17249,5323
17250,17250,5411
17251,17251,5459
17252,17252,5566
17253,17253,5508
17254,17254,5497
17255,17255,5408
17256,17256,5345
17257,17257,5688
17258,17258,5427
17259,17259,5473
17260,17260,5415
17261,17261,5599
17262,17262,5387
17263,17263,5473
17264,17264,5342
17265,17265,5664
17266,17266,5387
17267,17267,5379
17268,17268,5699
17269,17269,5524
17270,17270,5716
17271,17271,5651
17272,17272,5459
17273,17273,5707
17274,17274,5359
17275,17275,5345
17276,17276,5443
17277,17277,5380
17278,17278,5651
17279,17279,5415
17280,17280,5677
17281,17281,5469
17282,17282,5571
17283,17283,5331
17284,17284,5417
17285,17285,5720
17286,17286,5533
17287,17287,5680
17288,17288,5653
17289,17289,5720
17290,17290,5710
17291,17291,5733
17292,17292,5675
17293,17293,5692
17294,17294,5629
17295,17295,5419
17296,17296,5634
17297,17297,5660
17298,17298,5339
17299,17299,5455
17300,17300,5578
17301,17301,5379
17302,17302,5637
17303,17303,5366
17304,17304,5352
17305,17305,5613
17306,17306,5402
17307,17307,5405
17308,17308,5359
17309,17309,5629
17310,17310,5423
17311,17311,5498
17312,17312,5656
17313,17313,5600
17314,17314,5394
17315,17315,5542
17316,17316,5607
17317,17317,5674
17318,17318,5456
17319,17319,5400
17320,17320,5399
17321,17321,5481
17322,17322,5640
17323,17323,5589
17324,17324,5454
17325,17325,5422
17326,17326,5422
17327,17327,5670
17328,17328,5510
17329,17329,5494
17330,17330,5389
17331,17331,5518
17332,17332,5689
17333,17333,5398
17334,17334,5398
17335,17335,5375
17336,17336,5618
17337,17337,5353
17338,17338,5370
17339,17339,5353
17340,17340,5610
17341,17341,5601
17342,17342,5381
17343,17343,5323
17344,17344,5698
17345,17345,5692
17346,17346,5505
17347,17347,5449
17348,17348,5545
17349,17349,5402
17350,17350,5409
17351,17351,5437
17352,17352,5356
17353,17353,5477
17354,17354,5610
17355,17355,5375
17356,17356,5526
17357,17357,5603
17358,17358,5581
17359,17359,5731
17360,17360,5726
17361,17361,5513
17362,17362,5559
17363,17363,5354
17364,17364,5649
17365,17365,5623
17366,17366,5384
17367,17367,5613
17368,17368,5549
17369,17369,5474
17370,17370,5566
17371,17371,5333
17372,17372,5563
17373,17373,5373
17374,17374,5350
17375,17375,5716
17376,17376,5528
17377,17377,5455
17378,17378,5478
17379,17379,5520
17380,17380,5360
17381,17381,5419
17382,17382,5511
17383,17383,5483
17384,17384,5639
17385,17385,5671
17386,17386,5701
17387,17387,5360
17388,17388,5655
17389,17389,5324
17390,17390,5600
17391,17391,5707
17392,17392,5577
17393,17393,5518
17394,17394,5423
17395,17395,5581
17396,17396,5425
17397,17397,5390
17398,17398,5513
17399,17399,5691
17400,17400,5492
17401,17401,5599
17402,17402,5570
17403,17403,3152
17404,17404,3129
17405,17405,3123
17406,17406,3012
17407,17407,3058
17408,17408,3042
17409,17409,3143
17410,17410,3126
17411,17411,3040
17412,17412,3210
17413,17413,3081
17414,17414,2984
17415,17415,3186
17416,17416,2984
17417,17417,3115
17418,17418,3237
17419,17419,3080
17420,17420,3171
17421,17421,3098
17422,17422,3199
17423,17423,3204
17424,17424,3042
17425,17425,3149
17426,17426,2980
17427,17427,3164
17428,17428,3005
17429,17429,3215
17430,17430,2987
17431,17431,3103
17432,17432,3111
17433,17433,3056
17434,17434,3206
17435,17435,3157
17436,17436,3186
17437,17437,2977
17438,17438,3176
17439,17439,3058
17440,17440,2990
17441,17441,2988
17442,17442,3230
17443,17443,3065
17444,17444,3193
17445,17445,2985
17446,17446,3138
17447,17447,3035
17448,17448,3021
17449,17449,3117
17450,17450,3056
17451,17451,3178
17452,17452,3090
17453,17453,3054
17454,17454,3152
17455,17455,2993
17456,17456,3041
17457,17457,3222
17458,17458,3057
17459,17459,3192
17460,17460,3191
17461,17461,3004
17462,17462,3187
17463,17463,3200
17464,17464,3133
17465,17465,3015
17466,17466,3112
17467,17467,3141
17468,17468,3088
17469,17469,2990
17470,17470,2994
17471,17471,3201
17472,17472,2995
17473,17473,3165
17474,17474,3244
17475,17475,3157
17476,17476,3105
17477,17477,3180
17478,17478,3099
17479,17479,3064
17480,17480,3189
17481,17481,3158
17482,17482,3039
17483,17483,3017
17484,17484,3012
17485,17485,3034
17486,17486,3161
17487,17487,3191
17488,17488,3202
17489,17489,3115
17490,17490,3005
17491,17491,3236
17492,17492,3145
17493,17493,3237
17494,17494,3063
17495,17495,3211
17496,17496,3007
17497,17497,3143
17498,17498,3157
17499,17499,3060
17500,17500,3089
17501,17501,3244
17502,17502,3220
17503,17503,3063
17504,17504,3131
17505,17505,3066
17506,17506,3139
17507,17507,3091
17508,17508,3042
17509,17509,3012
17510,17510,3040
17511,17511,3076
17512,17512,3186
17513,17513,3191
17514,17514,3207
17515,17515,3235
17516,17516,3137
17517,17517,3142
17518,17518,2993
17519,17519,3135
17520,17520,3169
17521,17521,3120
17522,17522,3227
17523,17523,3186
17524,17524,3160
17525,17525,3016
17526,17526,3101
17527,17527,3065
17528,17528,3126
17529,17529,3188
17530,17530,3209
17531,17531,2979
17532,17532,3085
17533,17533,3229
17534,17534,3179
17535,17535,3094
17536,17536,2997
17537,17537,3032
17538,17538,3110
17539,17539,3010
17540,17540,3121
17541,17541,3168
17542,17542,3147
17543,17543,3036
17544,17544,3071
17545,17545,3179
17546,17546,3156
17547,17547,3030
17548,17548,3127
17549,17549,3122
17550,17550,3173
17551,17551,2987
17552,17552,3026
17553,17553,3039
17554,17554,3112
17555,17555,3204
17556,17556,2983
17557,17557,3049
17558,17558,3134
17559,17559,3162
17560,17560,3207
17561,17561,3164
17562,17562,3132
17563,17563,3192
17564,17564,3065
17565,17565,3005
17566,17566,2977
17567,17567,3085
17568,17568,3117
17569,17569,3146
17570,17570,3176
17571,17571,3152
17572,17572,3001
17573,17573,3077
17574,17574,3080
17575,17575,3061
17576,17576,3177
17577,17577,3043
17578,17578,3083
17579,17579,3072
17580,17580,3100
17581,17581,3166
17582,17582,3188
17583,17583,3048
17584,17584,3158
17585,17585,3231
17586,17586,3227
17587,17587,3228
17588,17588,3169
17589,17589,3033
17590,17590,3027
17591,17591,3063
17592,17592,3206
17593,17593,3224
17594,17594,3241
17595,17595,2996
17596,17596,3034
17597,17597,3004
17598,17598,3177
17599,17599,3082
17600,17600,3088
17601,17601,3040
17602,17602,3148
17603,17603,3144
17604,17604,3011
17605,17605,3242
17606,17606,3098
17607,17607,3047
17608,17608,3120
17609,17609,3168
17610,17610,3208
17611,17611,3173
17612,17612,3224
17613,17613,3184
17614,17614,3041
17615,17615,3072
17616,17616,2983
17617,17617,3063
17618,17618,3078
17619,17619,3203
17620,17620,2983
17621,17621,3178
17622,17622,2992
17623,17623,2980
17624,17624,3095
17625,17625,3105
17626,17626,3176
17627,17627,3166
17628,17628,3168
17629,17629,2980
17630,17630,3038
17631,17631,3141
17632,17632,3220
17633,17633,3190
17634,17634,3000
17635,17635,3072
17636,17636,3142
17637,17637,3118
17638,17638,3036
17639,17639,3087
17640,17640,3148
17641,17641,3059
17642,17642,3226
17643,17643,3025
17644,17644,3186
17645,17645,3125
17646,17646,3158
17647,17647,3080
17648,17648,3151
17649,17649,3064
17650,17650,3060
17651,17651,3026
17652,17652,3146
17653,17653,3133
17654,17654,3222
17655,17655,2982
17656,17656,3195
17657,17657,3203
17658,17658,3230
17659,17659,2974
17660,17660,3218
17661,17661,3025
17662,17662,3095
17663,17663,3087
17664,17664,3195
17665,17665,3182
17666,17666,3146
17667,17667,3023
17668,17668,3181
17669,17669,3009
17670,17670,3104
17671,17671,3027
17672,17672,2978
17673,17673,3059
17674,17674,3176
17675,17675,2989
17676,17676,2996
17677,17677,3221
17678,17678,3117
17679,17679,3238
17680,17680,3177
17681,17681,3179
17682,17682,3242
17683,17683,7777
17684,17684,7798
17685,17685,7758
17686,17686,7775
17687,17687,7911
17688,17688,7911
17689,17689,7786
17690,17690,7915
17691,17691,7888
17692,17692,7921
17693,17693,7779
17694,17694,7888
17695,17695,7790
17696,17696,7860
17697,17697,7887
17698,17698,7920
17699,17699,7825
17700,17700,7836
17701,17701,7764
17702,17702,7857
17703,17703,7782
17704,17704,7737
17705,17705,7781
17706,17706,7831
17707,17707,7864
17708,17708,7918
17709,17709,7836
17710,17710,7734
17711,17711,7819
17712,17712,7862
17713,17713,7828
17714,17714,7761
17715,17715,7919
17716,17716,7918
17717,17717,7803
17718,17718,7764
17719,17719,7791
17720,17720,7914
17721,17721,7856
17722,17722,7733
17723,17723,7889
17724,17724,7818
17725,17725,7832
17726,17726,7834
17727,17727,7877
17728,17728,7806
17729,17729,7842
17730,17730,7803
17731,17731,7824
17732,17732,7917
17733,17733,7862
17734,17734,7810
17735,17735,7881
17736,17736,7827
17737,17737,7897
17738,17738,7905
17739,17739,7863
17740,17740,7758
17741,17741,7905
17742,17742,7765
17743,17743,7902
17744,17744,7893
17745,17745,7773
17746,17746,7911
17747,17747,7884
17748,17748,7869
17749,17749,7897
17750,17750,7899
17751,17751,7790
17752,17752,7763
17753,17753,7766
17754,17754,7793
17755,17755,7774
17756,17756,7867
17757,17757,7910
17758,17758,7907
17759,17759,7745
17760,17760,7748
17761,17761,7767
17762,17762,7865
17763,17763,7851
17764,17764,7807
17765,17765,7872
17766,17766,7921
17767,17767,7741
17768,17768,7911
17769,17769,7892
17770,17770,7912
17771,17771,7759
17772,17772,7843
17773,17773,7803
17774,17774,7870
17775,17775,7795
17776,17776,7901
17777,17777,7773
17778,17778,7753
17779,17779,7794
17780,17780,7856
17781,17781,7864
17782,17782,7861
17783,17783,7841
17784,17784,7740
17785,17785,7898
17786,17786,7917
17787,17787,7747
17788,17788,7897
17789,17789,7842
17790,17790,7825
17791,17791,7920
17792,17792,7826
17793,17793,7812
17794,17794,7864
17795,17795,7777
17796,17796,7834
17797,17797,7871
17798,17798,7812
17799,17799,7853
17800,17800,7844
17801,17801,7755
17802,17802,7797
17803,17803,7739
17804,17804,7750
17805,17805,7830
17806,17806,7844
17807,17807,7904
17808,17808,7821
17809,17809,7810
17810,17810,7902
17811,17811,7921
17812,17812,7916
17813,17813,7736
17814,17814,7799
17815,17815,7829
17816,17816,7794
17817,17817,7877
17818,17818,7790
17819,17819,7736
17820,17820,7872
17821,17821,7755
17822,17822,7869
17823,17823,7847
17824,17824,7826
17825,17825,7831
17826,17826,7792
17827,17827,7814
17828,17828,7911
17829,17829,7900
17830,17830,7773
17831,17831,7893
17832,17832,7808
17833,17833,7875
17834,17834,7753
17835,17835,7902
17836,17836,7903
17837,17837,7848
17838,17838,7893
17839,17839,7828
17840,17840,7816
17841,17841,7799
17842,17842,7877
17843,17843,7831
17844,17844,7849
17845,17845,7855
17846,17846,7849
17847,17847,7844
17848,17848,7746
17849,17849,7878
17850,17850,7830
17851,17851,7854
17852,17852,7783
17853,17853,7749
17854,17854,7812
17855,17855,7796
17856,17856,7862
17857,17857,7902
17858,17858,7821
17859,17859,7748
17860,17860,7800
17861,17861,7849
17862,17862,7894
17863,17863,7748
17864,17864,7753
17865,17865,7878
17866,17866,7891
17867,17867,7914
17868,17868,7735
17869,17869,7845
17870,17870,7878
17871,17871,7902
17872,17872,7808
17873,17873,7785
17874,17874,7752
17875,17875,7889
17876,17876,7900
17877,17877,7884
17878,17878,7751
17879,17879,7788
17880,17880,7808
17881,17881,7839
17882,17882,7875
17883,17883,7922
17884,17884,7811
17885,17885,7801
17886,17886,7877
17887,17887,7783
17888,17888,7919
17889,17889,7862
17890,17890,7829
17891,17891,7912
17892,17892,7822
17893,17893,7732
17894,17894,7816
17895,17895,7743
17896,17896,7910
17897,17897,7895
17898,17898,7904
17899,17899,7808
17900,17900,7807
17901,17901,7820
17902,17902,7843
17903,17903,7843
17904,17904,7793
17905,17905,7915
17906,17906,7821
17907,17907,7922
17908,17908,7787
17909,17909,7912
17910,17910,7783
17911,17911,7742
17912,17912,7868
17913,17913,7912
17914,17914,7801
17915,17915,7831
17916,17916,7743
17917,17917,7786
17918,17918,7755
17919,17919,7898
17920,17920,7817
17921,17921,7889
17922,17922,7818
17923,17923,7793
17924,17924,7740
17925,17925,7749
17926,17926,7894
17927,17927,7869
17928,17928,7785
17929,17929,7831
17930,17930,7904
17931,17931,7812
17932,17932,7919
17933,17933,7753
17934,17934,7788
17935,17935,7846
17936,17936,7859
17937,17937,7857
17938,17938,7787
17939,17939,7848
17940,17940,7754
17941,17941,7831
17942,17942,7860
17943,17943,7751
17944,17944,7848
17945,17945,7803
17946,17946,7761
17947,17947,7772
17948,17948,7854
17949,17949,7800
17950,17950,7810
17951,17951,7820
17952,17952,7811
17953,17953,7802
17954,17954,7837
17955,17955,7734
17956,17956,7737
17957,17957,7867
17958,17958,7811
17959,17959,7804
17960,17960,7863
17961,17961,7852
17962,17962,7911
17963,17963,7792
17964,17964,7902
17965,17965,7872
17966,17966,7752
17967,17967,7865
17968,17968,7764
17969,17969,7831
17970,17970,7898
17971,17971,7880
17972,17972,7890
17973,17973,7807
17974,17974,7830
17975,17975,7764
17976,17976,7921
17977,17977,7749
17978,17978,7829
17979,17979,7889
17980,17980,7740
17981,17981,7914
17982,17982,7840
17983,17983,7807
17984,17984,7835
17985,17985,7895
17986,17986,7769
17987,17987,7741
17988,17988,7865
17989,17989,7779
17990,17990,7748
17991,17991,7767
17992,17992,7912
17993,17993,7817
17994,17994,7801
17995,17995,7802
17996,17996,7907
17997,17997,7790
17998,17998,7755
17999,17999,7743
18000,18000,7848
18001,18001,7891
18002,18002,7821
18003,18003,7899
18004,18004,7918
18005,18005,7735
18006,18006,7870
18007,18007,7775
18008,18008,7880
18009,18009,7853
18010,18010,7899
18011,18011,550
18012,18012,567
18013,18013,580
18014,18014,728
18015,18015,640
18016,18016,666
18017,18017,577
18018,18018,650
18019,18019,728
18020,18020,540
18021,18021,682
18022,18022,600
18023,18023,617
18024,18024,567
18025,18025,623
18026,18026,761
18027,18027,667
18028,18028,639
18029,18029,626
18030,18030,763
18031,18031,662
18032,18032,639
18033,18033,599
18034,18034,549
18035,18035,566
18036,18036,643
18037,18037,530
18038,18038,576
18039,18039,582
18040,18040,550
18041,18041,710
18042,18042,530
18043,18043,506
18044,18044,750
18045,18045,671
18046,18046,586
18047,18047,754
18048,18048,742
18049,18049,688
18050,18050,573
18051,18051,538
18052,18052,570
18053,18053,545
18054,18054,547
18055,18055,706
18056,18056,743
18057,18057,665
18058,18058,542
18059,18059,586
18060,18060,530
18061,18061,529
18062,18062,575
18063,18063,595
18064,18064,543
18065,18065,701
18066,18066,686
18067,18067,703
18068,18068,672
18069,18069,708
18070,18070,606
18071,18071,721
18072,18072,523
18073,18073,688
18074,18074,602
18075,18075,620
18076,18076,704
18077,18077,531
18078,18078,737
18079,18079,640
18080,18080,648
18081,18081,495
18082,18082,563
18083,18083,540
18084,18084,593
18085,18085,575
18086,18086,725
18087,18087,740
18088,18088,762
18089,18089,586
18090,18090,558
18091,18091,722
18092,18092,713
18093,18093,583
18094,18094,531
18095,18095,679
18096,18096,618
18097,18097,585
18098,18098,590
18099,18099,650
18100,18100,619
18101,18101,588
18102,18102,514
18103,18103,693
18104,18104,634
18105,18105,600
18106,18106,551
18107,18107,591
18108,18108,626
18109,18109,535
18110,18110,757
18111,18111,596
18112,18112,663
18113,18113,577
18114,18114,537
18115,18115,671
18116,18116,511
18117,18117,696
18118,18118,573
18119,18119,578
18120,18120,671
18121,18121,652
18122,18122,553
18123,18123,688
18124,18124,641
18125,18125,635
18126,18126,654
18127,18127,515
18128,18128,607
18129,18129,545
18130,18130,541
18131,18131,687
18132,18132,624
18133,18133,615
18134,18134,566
18135,18135,751
18136,18136,577
18137,18137,556
18138,18138,606
18139,18139,599
18140,18140,587
18141,18141,713
18142,18142,745
18143,18143,723
18144,18144,663
18145,18145,720
18146,18146,581
18147,18147,511
18148,18148,719
18149,18149,571
18150,18150,499
18151,18151,542
18152,18152,677
18153,18153,599
18154,18154,614
18155,18155,603
18156,18156,758
18157,18157,729
18158,18158,635
18159,18159,603
18160,18160,637
18161,18161,547
18162,18162,532
18163,18163,675
18164,18164,627
18165,18165,558
18166,18166,610
18167,18167,611
18168,18168,583
18169,18169,539
18170,18170,541
18171,18171,648
18172,18172,558
18173,18173,693
18174,18174,587
18175,18175,674
18176,18176,622
18177,18177,740
18178,18178,539
18179,18179,685
18180,18180,728
18181,18181,664
18182,18182,626
18183,18183,689
18184,18184,514
18185,18185,507
18186,18186,763
18187,18187,566
18188,18188,576
18189,18189,564
18190,18190,592
18191,18191,643
18192,18192,749
18193,18193,595
18194,18194,585
18195,18195,706
18196,18196,757
18197,18197,687
18198,18198,617
18199,18199,545
18200,18200,644
18201,18201,503
18202,18202,618
18203,18203,640
18204,18204,526
18205,18205,537
18206,18206,616
18207,18207,634
18208,18208,689
18209,18209,594
18210,18210,602
18211,18211,594
18212,18212,687
18213,18213,602
18214,18214,619
18215,18215,642
18216,18216,715
18217,18217,725
18218,18218,545
18219,18219,604
18220,18220,594
18221,18221,526
18222,18222,514
18223,18223,562
18224,18224,586
18225,18225,691
18226,18226,619
18227,18227,645
18228,18228,662
18229,18229,536
18230,18230,755
18231,18231,545
18232,18232,633
18233,18233,521
18234,18234,505
18235,18235,700
18236,18236,581
18237,18237,718
18238,18238,549
18239,18239,525
18240,18240,688
18241,18241,543
18242,18242,729
18243,18243,709
18244,18244,657
18245,18245,692
18246,18246,498
18247,18247,748
18248,18248,563
18249,18249,540
18250,18250,598
18251,18251,593
18252,18252,585
18253,18253,676
18254,18254,559
18255,18255,551
18256,18256,596
18257,18257,586
18258,18258,689
18259,18259,696
18260,18260,756
18261,18261,531
18262,18262,728
18263,18263,648
18264,18264,679
18265,18265,730
18266,18266,717
18267,18267,697
18268,18268,592
18269,18269,728
18270,18270,624
18271,18271,504
18272,18272,561
18273,18273,498
18274,18274,522
18275,18275,621
18276,18276,538
18277,18277,517
18278,18278,686
18279,18279,749
18280,18280,611
18281,18281,532
18282,18282,704
18283,18283,598
18284,18284,623
18285,18285,646
18286,18286,533
18287,18287,537
18288,18288,510
18289,18289,690
18290,18290,661
18291,18291,651
18292,18292,498
18293,18293,577
18294,18294,595
18295,18295,749
18296,18296,500
18297,18297,696
18298,18298,580
18299,18299,734
18300,18300,636
18301,18301,743
18302,18302,538
18303,18303,753
18304,18304,743
18305,18305,586
18306,18306,716
18307,18307,718
18308,18308,630
18309,18309,607
18310,18310,690
18311,18311,662
18312,18312,508
18313,18313,662
18314,18314,507
18315,18315,673
18316,18316,669
18317,18317,645
18318,18318,741
18319,18319,549
18320,18320,742
18321,18321,629
18322,18322,542
18323,18323,582
18324,18324,723
18325,18325,727
18326,18326,606
18327,18327,755
18328,18328,646
18329,18329,721
18330,18330,669
18331,18331,717
18332,18332,568
18333,18333,606
18334,18334,517
18335,18335,544
18336,18336,597
18337,18337,699
18338,18338,687
18339,18339,625
18340,18340,591
18341,18341,711
18342,18342,657
18343,18343,565
18344,18344,629
18345,18345,580
18346,18346,630
18347,18347,666
18348,18348,712
18349,18349,709
18350,18350,730
18351,18351,559
18352,18352,703
18353,18353,648
18354,18354,758
18355,18355,559
18356,18356,558
18357,18357,603
18358,18358,702
18359,18359,624
18360,18360,725
18361,18361,715
18362,18362,703
18363,18363,697
18364,18364,635
18365,18365,716
18366,18366,692
18367,18367,578
18368,18368,733
18369,18369,513
18370,18370,726
18371,18371,495
18372,18372,534
18373,18373,534
18374,18374,638
18375,18375,506
18376,18376,743
18377,18377,548
18378,18378,682
18379,18379,737
18380,18380,633
18381,18381,573
18382,18382,589
18383,18383,535
18384,18384,537
18385,18385,718
18386,18386,572
18387,18387,605
18388,18388,585
18389,18389,698
18390,18390,516
18391,18391,700
18392,18392,724
18393,18393,527
18394,18394,496
18395,18395,646
18396,18396,761
18397,18397,511
18398,18398,509
18399,18399,592
18400,18400,722
18401,18401,691
18402,18402,674
18403,18403,580
18404,18404,568
18405,18405,515
18406,18406,708
18407,18407,528
18408,18408,666
18409,18409,664
18410,18410,694
18411,18411,535
18412,18412,742
18413,18413,711
18414,18414,510
18415,18415,679
18416,18416,755
18417,18417,700
18418,18418,699
18419,18419,699
18420,18420,4413
18421,18421,4561
18422,18422,4503
18423,18423,4556
18424,18424,4614
18425,18425,4582
18426,18426,4396
18427,18427,4542
18428,18428,4430
18429,18429,4503
18430,18430,4381
18431,18431,4458
18432,18432,4584
18433,18433,4548
18434,18434,4578
18435,18435,4606
18436,18436,4509
18437,18437,4428
18438,18438,4401
18439,18439,4488
18440,18440,4391
18441,18441,4496
18442,18442,4516
18443,18443,4429
18444,18444,4435
18445,18445,4389
18446,18446,4565
18447,18447,4595
18448,18448,4411
18449,18449,4440
18450,18450,4515
18451,18451,4436
18452,18452,4525
18453,18453,4522
18454,18454,4570
18455,18455,4496
18456,18456,4556
18457,18457,4384
18458,18458,4453
18459,18459,4490
18460,18460,4565
18461,18461,4440
18462,18462,4511
18463,18463,4530
18464,18464,4598
18465,18465,4434
18466,18466,4564
18467,18467,4419
18468,18468,4437
18469,18469,4448
18470,18470,4501
18471,18471,4582
18472,18472,4494
18473,18473,4388
18474,18474,4408
18475,18475,4580
18476,18476,4473
18477,18477,4561
18478,18478,4510
18479,18479,4486
18480,18480,4432
18481,18481,4492
18482,18482,4551
18483,18483,4570
18484,18484,4476
18485,18485,4379
18486,18486,4466
18487,18487,4431
18488,18488,4445
18489,18489,4399
18490,18490,4608
18491,18491,4419
18492,18492,4470
18493,18493,4480
18494,18494,4386
18495,18495,4614
18496,18496,4439
18497,18497,4398
18498,18498,4443
18499,18499,4559
18500,18500,4451
18501,18501,4531
18502,18502,4594
18503,18503,4433
18504,18504,4485
18505,18505,4428
18506,18506,4386
18507,18507,4436
18508,18508,4490
18509,18509,4434
18510,18510,4462
18511,18511,4599
18512,18512,4570
18513,18513,4560
18514,18514,4567
18515,18515,4605
18516,18516,4481
18517,18517,4610
18518,18518,4528
18519,18519,4483
18520,18520,4397
18521,18521,4423
18522,18522,4545
18523,18523,4506
18524,18524,4605
18525,18525,4609
18526,18526,4424
18527,18527,4614
18528,18528,4486
18529,18529,4379
18530,18530,4488
18531,18531,4578
18532,18532,4424
18533,18533,4602
18534,18534,4462
18535,18535,4401
18536,18536,4522
18537,18537,4552
18538,18538,4600
18539,18539,4432
18540,18540,4414
18541,18541,4615
18542,18542,4474
18543,18543,4408
18544,18544,4437
18545,18545,4378
18546,18546,4583
18547,18547,4593
18548,18548,4473
18549,18549,4494
18550,18550,4383
18551,18551,4592
18552,18552,4600
18553,18553,4496
18554,18554,4437
18555,18555,4572
18556,18556,4502
18557,18557,4612
18558,18558,4393
18559,18559,4394
18560,18560,4428
18561,18561,4505
18562,18562,4518
18563,18563,4413
18564,18564,4396
18565,18565,4421
18566,18566,4488
18567,18567,4522
18568,18568,4450
18569,18569,4448
18570,18570,4502
18571,18571,4399
18572,18572,4464
18573,18573,4496
18574,18574,4450
18575,18575,4602
18576,18576,4403
18577,18577,4565
18578,18578,4552
18579,18579,4578
18580,18580,4414
18581,18581,4426
18582,18582,4596
18583,18583,4535
18584,18584,4413
18585,18585,4557
18586,18586,4422
18587,18587,4602
18588,18588,4516
18589,18589,4449
18590,18590,4441
18591,18591,4454
18592,18592,4469
18593,18593,4458
18594,18594,4435
18595,18595,4560
18596,18596,4387
18597,18597,4418
18598,18598,4523
18599,18599,4591
18600,18600,4440
18601,18601,4483
18602,18602,4467
18603,18603,4586
18604,18604,4437
18605,18605,4395
18606,18606,4545
18607,18607,4570
18608,18608,4594
18609,18609,4501
18610,18610,4407
18611,18611,4595
18612,18612,4528
18613,18613,4592
18614,18614,4535
18615,18615,4444
18616,18616,4512
18617,18617,4453
18618,18618,4389
18619,18619,4588
18620,18620,4383
18621,18621,4391
18622,18622,4452
18623,18623,4441
18624,18624,4422
18625,18625,4603
18626,18626,4544
18627,18627,4423
18628,18628,4526
18629,18629,4442
18630,18630,4383
18631,18631,4493
18632,18632,4478
18633,18633,4537
18634,18634,4397
18635,18635,4415
18636,18636,4560
18637,18637,4491
18638,18638,4600
18639,18639,4469
18640,18640,4432
18641,18641,4576
18642,18642,4556
18643,18643,4379
18644,18644,4588
18645,18645,4398
18646,18646,4496
18647,18647,4583
18648,18648,4500
18649,18649,4511
18650,18650,4564
18651,18651,4566
18652,18652,4556
18653,18653,4581
18654,18654,4454
18655,18655,4495
18656,18656,4409
18657,18657,4563
18658,18658,4475
18659,18659,4468
18660,18660,4386
18661,18661,4435
18662,18662,4558
18663,18663,4471
18664,18664,4384
18665,18665,4431
18666,18666,4383
18667,18667,4583
18668,18668,4515
18669,18669,4485
18670,18670,4598
18671,18671,4444
18672,18672,4547
18673,18673,4567
18674,18674,4580
18675,18675,4608
18676,18676,4451
18677,18677,4403
18678,18678,4566
18679,18679,4595
18680,18680,4465
18681,18681,4503
18682,18682,4602
18683,18683,4553
18684,18684,4537
18685,18685,4422
18686,18686,4543
18687,18687,4399
18688,18688,4483
18689,18689,4429
18690,18690,4394
18691,18691,4464
18692,18692,4470
18693,18693,4494
18694,18694,4584
18695,18695,4427
18696,18696,4460
18697,18697,4592
18698,18698,4517
18699,18699,4545
18700,18700,4476
18701,18701,4487
18702,18702,4538
18703,18703,4534
18704,18704,4438
18705,18705,4591
18706,18706,4515
18707,18707,4419
18708,18708,4441
18709,18709,4466
18710,18710,4561
18711,18711,4497
18712,18712,4445
18713,18713,4486
18714,18714,4466
18715,18715,4500
18716,18716,4596
18717,18717,4426
18718,18718,4542
18719,18719,4610
18720,18720,4446
18721,18721,4546
18722,18722,4568
18723,18723,4392
18724,18724,4464
18725,18725,4462
18726,18726,4519
18727,18727,4583
18728,18728,4522
18729,18729,4529
18730,18730,4507
18731,18731,4419
18732,18732,4613
18733,18733,4479
18734,18734,4461
18735,18735,4528
18736,18736,4590
18737,18737,4536
18738,18738,4536
18739,18739,4562
18740,18740,4564
18741,18741,8951
18742,18742,8901
18743,18743,8750
18744,18744,8737
18745,18745,8599
18746,18746,8588
18747,18747,8726
18748,18748,8727
18749,18749,8708
18750,18750,8858
18751,18751,8862
18752,18752,8861
18753,18753,8947
18754,18754,8944
18755,18755,8933
18756,18756,8817
18757,18757,8629
18758,18758,8614
18759,18759,8663
18760,18760,8871
18761,18761,8685
18762,18762,8774
18763,18763,8915
18764,18764,8789
18765,18765,8591
18766,18766,8685
18767,18767,8771
18768,18768,8809
18769,18769,8837
18770,18770,8812
18771,18771,8785
18772,18772,8816
18773,18773,8855
18774,18774,8784
18775,18775,8755
18776,18776,8873
