,Facility_ID,Officer_Type_Code,Total_Minutes_Per_Day,District,Facility_Level,Facility_Type,Region,Facility_Name,Officer_Type
497,62,M02,9712.492813141687,Ntcheu,2,Non-District Hospital,Central,Non-District Hospital_Ntcheu,Clinical Officer / Technician
498,62,M03,4260.507597535934,Ntcheu,2,Non-District Hospital,Central,Non-District Hospital_Ntcheu,Med. Assistant
499,62,N01,318.9486652977413,Ntcheu,2,Non-District Hospital,Central,Non-District Hospital_Ntcheu,Nurse Officer
500,62,N02,16770.56262833672,Ntcheu,2,Non-District Hospital,Central,Non-District Hospital_Ntcheu,Nurse Midwife Technician
501,62,P02,2289.3733059548263,Ntcheu,2,Non-District Hospital,Central,Non-District Hospital_Ntcheu,Pharm Technician
502,62,P03,381.5622176591376,Ntcheu,2,Non-District Hospital,Central,Non-District Hospital_Ntcheu,Pharm Assistant
503,63,C01,400.79507186858314,Ntcheu,3,District Hospital,Central,District Hospital_Ntcheu,Mental Health Staff
504,63,D01,200.39753593429157,Ntcheu,3,District Hospital,Central,District Hospital_Ntcheu,Dental Officer
505,63,D02,6613.118685831619,Ntcheu,3,District Hospital,Central,District Hospital_Ntcheu,Dental Therapist
506,63,L02,3752.3712525667356,Ntcheu,3,District Hospital,Central,District Hospital_Ntcheu,Lab Technician
507,63,L03,3345.767556468172,Ntcheu,3,District Hospital,Central,District Hospital_Ntcheu,Lab Assistant
508,63,M01,502.43285420944557,Ntcheu,3,District Hospital,Central,District Hospital_Ntcheu,Medical Officer / Specialist
509,63,M02,11516.24147843943,Ntcheu,3,District Hospital,Central,District Hospital_Ntcheu,Clinical Officer / Technician
510,63,M03,4810.250513347024,Ntcheu,3,District Hospital,Central,District Hospital_Ntcheu,Med. Assistant
511,63,N01,372.10677618069815,Ntcheu,3,District Hospital,Central,District Hospital_Ntcheu,Nurse Officer
512,63,N02,19925.42094455847,Ntcheu,3,District Hospital,Central,District Hospital_Ntcheu,Nurse Midwife Technician
513,63,P02,3052.497741273102,Ntcheu,3,District Hospital,Central,District Hospital_Ntcheu,Pharm Technician
514,63,P03,1144.686652977413,Ntcheu,3,District Hospital,Central,District Hospital_Ntcheu,Pharm Assistant
515,63,R01,1030.7679671457906,Ntcheu,3,District Hospital,Central,District Hospital_Ntcheu,Radiographer
516,63,R02,1184.9593429158112,Ntcheu,3,District Hospital,Central,District Hospital_Ntcheu,Radiography Technician
517,63,T01,200.39753593429157,Ntcheu,3,District Hospital,Central,District Hospital_Ntcheu,Nutrition Staff
518,64,E01,6902.792279260781,Lilongwe City,0,Community Health Station,Central,Community Health Station_Lilongwe City,DCSA
519,64,N01,584.7392197125256,Lilongwe City,0,Community Health Station,Central,Community Health Station_Lilongwe City,Nurse Officer
520,64,N02,24076.550308008143,Lilongwe City,0,Community Health Station,Central,Community Health Station_Lilongwe City,Nurse Midwife Technician
521,65,N01,159.47433264887067,Lilongwe City,1,Health Centre,Central,Health Centre_Lilongwe City,Nurse Officer
522,65,N02,21419.827515400353,Lilongwe City,1,Health Centre,Central,Health Centre_Lilongwe City,Nurse Midwife Technician
523,65,P01,190.7811088295688,Lilongwe City,1,Health Centre,Central,Health Centre_Lilongwe City,Pharmacist
524,65,P02,2098.5921971252574,Lilongwe City,1,Health Centre,Central,Health Centre_Lilongwe City,Pharm Technician
525,65,P03,1907.8110882956885,Lilongwe City,1,Health Centre,Central,Health Centre_Lilongwe City,Pharm Assistant
526,66,L02,3752.3712525667356,Lilongwe City,2,Non-District Hospital,Central,Non-District Hospital_Lilongwe City,Lab Technician
527,66,L03,2927.546611909651,Lilongwe City,2,Non-District Hospital,Central,Non-District Hospital_Lilongwe City,Lab Assistant
528,66,M01,502.43285420944557,Lilongwe City,2,Non-District Hospital,Central,Non-District Hospital_Lilongwe City,Medical Officer / Specialist
529,66,M02,12209.990965092407,Lilongwe City,2,Non-District Hospital,Central,Non-District Hospital_Lilongwe City,Clinical Officer / Technician
530,66,M03,5634.864887063659,Lilongwe City,2,Non-District Hospital,Central,Non-District Hospital_Lilongwe City,Med. Assistant
531,66,N01,478.4229979466119,Lilongwe City,2,Non-District Hospital,Central,Non-District Hospital_Lilongwe City,Nurse Officer
532,66,N02,23744.45995893217,Lilongwe City,2,Non-District Hospital,Central,Non-District Hospital_Lilongwe City,Nurse Midwife Technician
533,66,P01,190.7811088295688,Lilongwe City,2,Non-District Hospital,Central,Non-District Hospital_Lilongwe City,Pharmacist
534,66,P02,2670.935523613964,Lilongwe City,2,Non-District Hospital,Central,Non-District Hospital_Lilongwe City,Pharm Technician
535,66,P03,1526.2488706365507,Lilongwe City,2,Non-District Hospital,Central,Non-District Hospital_Lilongwe City,Pharm Assistant
536,67,C01,8015.901437371657,Lilongwe City,3,District Hospital,Central,District Hospital_Lilongwe City,Mental Health Staff
537,67,D02,6412.721149897327,Lilongwe City,3,District Hospital,Central,District Hospital_Lilongwe City,Dental Therapist
538,67,L02,3554.8780287474337,Lilongwe City,3,District Hospital,Central,District Hospital_Lilongwe City,Lab Technician
539,67,L03,3136.6570841889115,Lilongwe City,3,District Hospital,Central,District Hospital_Lilongwe City,Lab Assistant
540,67,M01,921.1268993839835,Lilongwe City,3,District Hospital,Central,District Hospital_Lilongwe City,Medical Officer / Specialist
541,67,M02,9434.993018480496,Lilongwe City,3,District Hospital,Central,District Hospital_Lilongwe City,Clinical Officer / Technician
542,67,M03,7009.222176591384,Lilongwe City,3,District Hospital,Central,District Hospital_Lilongwe City,Med. Assistant
543,67,N01,637.8973305954825,Lilongwe City,3,District Hospital,Central,District Hospital_Lilongwe City,Nurse Officer
544,67,N02,21419.827515400353,Lilongwe City,3,District Hospital,Central,District Hospital_Lilongwe City,Nurse Midwife Technician
545,67,P02,2098.5921971252574,Lilongwe City,3,District Hospital,Central,District Hospital_Lilongwe City,Pharm Technician
546,67,P03,1335.4677618069818,Lilongwe City,3,District Hospital,Central,District Hospital_Lilongwe City,Pharm Assistant
547,67,R01,1649.2287474332647,Lilongwe City,3,District Hospital,Central,District Hospital_Lilongwe City,Radiographer
548,67,R02,987.4661190965094,Lilongwe City,3,District Hospital,Central,District Hospital_Lilongwe City,Radiography Technician
549,67,T01,801.5901437371663,Lilongwe City,3,District Hospital,Central,District Hospital_Lilongwe City,Nutrition Staff
550,68,E01,13696.016427104812,Mangochi,0,Community Health Station,Southern,Community Health Station_Mangochi,DCSA
551,68,N01,318.9486652977413,Mangochi,0,Community Health Station,Southern,Community Health Station_Mangochi,Nurse Officer
552,68,N02,25737.002053388012,Mangochi,0,Community Health Station,Southern,Community Health Station_Mangochi,Nurse Midwife Technician
553,69,N01,318.9486652977413,Mangochi,1,Health Centre,Southern,Health Centre_Mangochi,Nurse Officer
554,69,N02,23578.414784394183,Mangochi,1,Health Centre,Southern,Health Centre_Mangochi,Nurse Midwife Technician
555,69,P02,2098.5921971252574,Mangochi,1,Health Centre,Southern,Health Centre_Mangochi,Pharm Technician
556,69,P03,1526.2488706365507,Mangochi,1,Health Centre,Southern,Health Centre_Mangochi,Pharm Assistant
557,70,L01,191.6845995893224,Mangochi,2,Non-District Hospital,Southern,Non-District Hospital_Mangochi,Lab Officer
558,70,L02,3752.3712525667356,Mangochi,2,Non-District Hospital,Southern,Non-District Hospital_Mangochi,Lab Technician
559,70,L03,2718.4361396303902,Mangochi,2,Non-District Hospital,Southern,Non-District Hospital_Mangochi,Lab Assistant
560,70,M01,586.1716632443531,Mangochi,2,Non-District Hospital,Southern,Non-District Hospital_Mangochi,Medical Officer / Specialist
561,70,M02,11516.24147843943,Mangochi,2,Non-District Hospital,Southern,Non-District Hospital_Mangochi,Clinical Officer / Technician
562,70,M03,4810.250513347024,Mangochi,2,Non-District Hospital,Southern,Non-District Hospital_Mangochi,Med. Assistant
563,70,N01,637.8973305954825,Mangochi,2,Non-District Hospital,Southern,Non-District Hospital_Mangochi,Nurse Officer
564,70,N02,25570.956878850026,Mangochi,2,Non-District Hospital,Southern,Non-District Hospital_Mangochi,Nurse Midwife Technician
565,70,P02,3434.0599589322396,Mangochi,2,Non-District Hospital,Southern,Non-District Hospital_Mangochi,Pharm Technician
566,70,P03,1717.0299794661196,Mangochi,2,Non-District Hospital,Southern,Non-District Hospital_Mangochi,Pharm Assistant
567,71,C01,601.1926078028747,Mangochi,3,District Hospital,Southern,District Hospital_Mangochi,Mental Health Staff
568,71,D01,200.39753593429157,Mangochi,3,District Hospital,Southern,District Hospital_Mangochi,Dental Officer
569,71,D02,7815.503901437366,Mangochi,3,District Hospital,Southern,District Hospital_Mangochi,Dental Therapist
570,71,L02,4344.85092402464,Mangochi,3,District Hospital,Southern,District Hospital_Mangochi,Lab Technician
571,71,L03,4600.430390143736,Mangochi,3,District Hospital,Southern,District Hospital_Mangochi,Lab Assistant
572,71,M01,502.43285420944557,Mangochi,3,District Hospital,Southern,District Hospital_Mangochi,Medical Officer / Specialist
573,71,M02,12487.490759753598,Mangochi,3,District Hospital,Southern,District Hospital_Mangochi,Clinical Officer / Technician
574,71,M03,4810.250513347024,Mangochi,3,District Hospital,Southern,District Hospital_Mangochi,Med. Assistant
575,71,N01,637.8973305954825,Mangochi,3,District Hospital,Southern,District Hospital_Mangochi,Nurse Officer
576,71,N02,25072.821355236065,Mangochi,3,District Hospital,Southern,District Hospital_Mangochi,Nurse Midwife Technician
577,71,P01,190.7811088295688,Mangochi,3,District Hospital,Southern,District Hospital_Mangochi,Pharmacist
578,71,P02,2861.716632443533,Mangochi,3,District Hospital,Southern,District Hospital_Mangochi,Pharm Technician
579,71,P03,1335.4677618069818,Mangochi,3,District Hospital,Southern,District Hospital_Mangochi,Pharm Assistant
580,71,R01,1443.0751540041067,Mangochi,3,District Hospital,Southern,District Hospital_Mangochi,Radiographer
581,71,R02,2172.4254620123206,Mangochi,3,District Hospital,Southern,District Hospital_Mangochi,Radiography Technician
582,71,T01,200.39753593429157,Mangochi,3,District Hospital,Southern,District Hospital_Mangochi,Nutrition Staff
583,72,E01,13696.016427104812,Machinga,0,Community Health Station,Southern,Community Health Station_Machinga,DCSA
584,72,N01,318.9486652977413,Machinga,0,Community Health Station,Southern,Community Health Station_Machinga,Nurse Officer
585,72,N02,13449.659137576982,Machinga,0,Community Health Station,Southern,Community Health Station_Machinga,Nurse Midwife Technician
586,73,N01,478.4229979466119,Machinga,1,Health Centre,Southern,Health Centre_Machinga,Nurse Officer
587,73,N02,13615.704312114969,Machinga,1,Health Centre,Southern,Health Centre_Machinga,Nurse Midwife Technician
588,73,P02,1907.8110882956885,Machinga,1,Health Centre,Southern,Health Centre_Machinga,Pharm Technician
589,73,P03,763.1244353182752,Machinga,1,Health Centre,Southern,Health Centre_Machinga,Pharm Assistant
590,74,L01,191.6845995893224,Machinga,2,Non-District Hospital,Southern,Non-District Hospital_Machinga,Lab Officer
591,74,L02,1382.4525667351131,Machinga,2,Non-District Hospital,Southern,Non-District Hospital_Machinga,Lab Technician
592,74,L03,2091.1047227926083,Machinga,2,Non-District Hospital,Southern,Non-District Hospital_Machinga,Lab Assistant
593,74,M01,334.95523613963036,Machinga,2,Non-District Hospital,Southern,Non-District Hospital_Machinga,Medical Officer / Specialist
594,74,M02,9157.493223819305,Machinga,2,Non-District Hospital,Southern,Non-District Hospital_Machinga,Clinical Officer / Technician
595,74,M03,3573.328952772073,Machinga,2,Non-District Hospital,Southern,Non-District Hospital_Machinga,Med. Assistant
596,74,N01,265.7905544147844,Machinga,2,Non-District Hospital,Southern,Non-District Hospital_Machinga,Nurse Officer
597,74,N02,13117.568788501008,Machinga,2,Non-District Hospital,Southern,Non-District Hospital_Machinga,Nurse Midwife Technician
598,74,P02,763.1244353182752,Machinga,2,Non-District Hospital,Southern,Non-District Hospital_Machinga,Pharm Technician
599,74,P03,953.905544147844,Machinga,2,Non-District Hospital,Southern,Non-District Hospital_Machinga,Pharm Assistant
600,75,D01,200.39753593429157,Machinga,3,District Hospital,Southern,District Hospital_Machinga,Dental Officer
601,75,D02,3607.1556468172494,Machinga,3,District Hospital,Southern,District Hospital_Machinga,Dental Therapist
602,75,L02,2567.4119096509244,Machinga,3,District Hospital,Southern,District Hospital_Machinga,Lab Technician
603,75,L03,1881.9942505133474,Machinga,3,District Hospital,Southern,District Hospital_Machinga,Lab Assistant
604,75,M01,251.21642710472275,Machinga,3,District Hospital,Southern,District Hospital_Machinga,Medical Officer / Specialist
605,75,M02,6243.745379876799,Machinga,3,District Hospital,Southern,District Hospital_Machinga,Clinical Officer / Technician
606,75,M03,2748.714579055441,Machinga,3,District Hospital,Southern,District Hospital_Machinga,Med. Assistant
607,75,N01,584.7392197125256,Machinga,3,District Hospital,Southern,District Hospital_Machinga,Nurse Officer
608,75,N02,14113.83983572893,Machinga,3,District Hospital,Southern,District Hospital_Machinga,Nurse Midwife Technician
609,75,P01,190.7811088295688,Machinga,3,District Hospital,Southern,District Hospital_Machinga,Pharmacist
610,75,P02,1717.0299794661196,Machinga,3,District Hospital,Southern,District Hospital_Machinga,Pharm Technician
611,75,P03,953.905544147844,Machinga,3,District Hospital,Southern,District Hospital_Machinga,Pharm Assistant
612,75,R01,206.15359342915812,Machinga,3,District Hospital,Southern,District Hospital_Machinga,Radiographer
613,75,R02,789.9728952772075,Machinga,3,District Hospital,Southern,District Hospital_Machinga,Radiography Technician
614,75,T01,1001.9876796714578,Machinga,3,District Hospital,Southern,District Hospital_Machinga,Nutrition Staff
615,76,E01,6848.008213552362,Zomba,0,Community Health Station,Southern,Community Health Station_Zomba,DCSA
616,76,N01,1382.1108829568786,Zomba,0,Community Health Station,Southern,Community Health Station_Zomba,Nurse Officer
617,76,N02,14445.930184804904,Zomba,0,Community Health Station,Southern,Community Health Station_Zomba,Nurse Midwife Technician
618,77,N01,1169.4784394250512,Zomba,1,Health Centre,Southern,Health Centre_Zomba,Nurse Officer
619,77,N02,19925.42094455847,Zomba,1,Health Centre,Southern,Health Centre_Zomba,Nurse Midwife Technician
620,77,P01,190.7811088295688,Zomba,1,Health Centre,Southern,Health Centre_Zomba,Pharmacist
621,77,P02,953.905544147844,Zomba,1,Health Centre,Southern,Health Centre_Zomba,Pharm Technician
622,77,P03,1144.686652977413,Zomba,1,Health Centre,Southern,Health Centre_Zomba,Pharm Assistant
623,78,L01,191.6845995893224,Zomba,2,Non-District Hospital,Southern,Non-District Hospital_Zomba,Lab Officer
624,78,L02,1777.4390143737169,Zomba,2,Non-District Hospital,Southern,Non-District Hospital_Zomba,Lab Technician
625,78,L03,1881.9942505133474,Zomba,2,Non-District Hospital,Southern,Non-District Hospital_Zomba,Lab Assistant
626,78,M01,2763.3806981519506,Zomba,2,Non-District Hospital,Southern,Non-District Hospital_Zomba,Medical Officer / Specialist
627,78,M02,7214.994661190968,Zomba,2,Non-District Hospital,Southern,Non-District Hospital_Zomba,Clinical Officer / Technician
628,78,M03,3023.586036960985,Zomba,2,Non-District Hospital,Southern,Non-District Hospital_Zomba,Med. Assistant
629,78,N01,956.8459958932236,Zomba,2,Non-District Hospital,Southern,Non-District Hospital_Zomba,Nurse Officer
630,78,N02,18763.104722792563,Zomba,2,Non-District Hospital,Southern,Non-District Hospital_Zomba,Nurse Midwife Technician
631,78,P01,381.5622176591376,Zomba,2,Non-District Hospital,Southern,Non-District Hospital_Zomba,Pharmacist
632,78,P02,2289.3733059548263,Zomba,2,Non-District Hospital,Southern,Non-District Hospital_Zomba,Pharm Technician
633,78,P03,190.7811088295688,Zomba,2,Non-District Hospital,Southern,Non-District Hospital_Zomba,Pharm Assistant
634,79,C01,601.1926078028747,Zomba,3,District Hospital,Southern,District Hospital_Zomba,Mental Health Staff
635,79,D01,2003.975359342916,Zomba,3,District Hospital,Southern,District Hospital_Zomba,Dental Officer
636,79,D02,3607.1556468172494,Zomba,3,District Hospital,Southern,District Hospital_Zomba,Dental Therapist
637,79,L01,191.6845995893224,Zomba,3,District Hospital,Southern,District Hospital_Zomba,Lab Officer
638,79,L02,2764.9051334702262,Zomba,3,District Hospital,Southern,District Hospital_Zomba,Lab Technician
639,79,L03,1254.6628336755648,Zomba,3,District Hospital,Southern,District Hospital_Zomba,Lab Assistant
640,79,M01,2512.1642710472274,Zomba,3,District Hospital,Southern,District Hospital_Zomba,Medical Officer / Specialist
641,79,M02,8186.243942505137,Zomba,3,District Hospital,Southern,District Hospital_Zomba,Clinical Officer / Technician
642,79,M03,2886.150308008213,Zomba,3,District Hospital,Southern,District Hospital_Zomba,Med. Assistant
643,79,N01,1275.794661190965,Zomba,3,District Hospital,Southern,District Hospital_Zomba,Nurse Officer
644,79,N02,16438.472279260746,Zomba,3,District Hospital,Southern,District Hospital_Zomba,Nurse Midwife Technician
645,79,P01,763.1244353182752,Zomba,3,District Hospital,Southern,District Hospital_Zomba,Pharmacist
646,79,P02,953.905544147844,Zomba,3,District Hospital,Southern,District Hospital_Zomba,Pharm Technician
647,79,P03,381.5622176591376,Zomba,3,District Hospital,Southern,District Hospital_Zomba,Pharm Assistant
648,79,R01,1030.7679671457906,Zomba,3,District Hospital,Southern,District Hospital_Zomba,Radiographer
649,79,R02,1579.945790554415,Zomba,3,District Hospital,Southern,District Hospital_Zomba,Radiography Technician
650,79,T01,200.39753593429157,Zomba,3,District Hospital,Southern,District Hospital_Zomba,Nutrition Staff
651,80,E01,13696.016427104812,Chiradzulu,0,Community Health Station,Southern,Community Health Station_Chiradzulu,DCSA
652,80,N01,265.7905544147844,Chiradzulu,0,Community Health Station,Southern,Community Health Station_Chiradzulu,Nurse Officer
653,80,N02,14944.065708418864,Chiradzulu,0,Community Health Station,Southern,Community Health Station_Chiradzulu,Nurse Midwife Technician
654,81,N01,744.2135523613962,Chiradzulu,1,Health Centre,Southern,Health Centre_Chiradzulu,Nurse Officer
655,81,N02,15276.156057494838,Chiradzulu,1,Health Centre,Southern,Health Centre_Chiradzulu,Nurse Midwife Technician
656,81,P02,1526.2488706365507,Chiradzulu,1,Health Centre,Southern,Health Centre_Chiradzulu,Pharm Technician
657,81,P03,763.1244353182752,Chiradzulu,1,Health Centre,Southern,Health Centre_Chiradzulu,Pharm Assistant
658,82,L02,1579.945790554415,Chiradzulu,2,Non-District Hospital,Southern,Non-District Hospital_Chiradzulu,Lab Technician
659,82,L03,1463.7733059548257,Chiradzulu,2,Non-District Hospital,Southern,Non-District Hospital_Chiradzulu,Lab Assistant
660,82,M01,586.1716632443531,Chiradzulu,2,Non-District Hospital,Southern,Non-District Hospital_Chiradzulu,Medical Officer / Specialist
661,82,M02,8324.993839835732,Chiradzulu,2,Non-District Hospital,Southern,Non-District Hospital_Chiradzulu,Clinical Officer / Technician
662,82,M03,3710.764681724845,Chiradzulu,2,Non-District Hospital,Southern,Non-District Hospital_Chiradzulu,Med. Assistant
663,82,N01,637.8973305954825,Chiradzulu,2,Non-District Hospital,Southern,Non-District Hospital_Chiradzulu,Nurse Officer
664,82,N02,11955.2525667351,Chiradzulu,2,Non-District Hospital,Southern,Non-District Hospital_Chiradzulu,Nurse Midwife Technician
665,82,P01,381.5622176591376,Chiradzulu,2,Non-District Hospital,Southern,Non-District Hospital_Chiradzulu,Pharmacist
666,82,P02,1335.4677618069818,Chiradzulu,2,Non-District Hospital,Southern,Non-District Hospital_Chiradzulu,Pharm Technician
667,82,P03,190.7811088295688,Chiradzulu,2,Non-District Hospital,Southern,Non-District Hospital_Chiradzulu,Pharm Assistant
668,83,C01,400.79507186858314,Chiradzulu,3,District Hospital,Southern,District Hospital_Chiradzulu,Mental Health Staff
669,83,D01,200.39753593429157,Chiradzulu,3,District Hospital,Southern,District Hospital_Chiradzulu,Dental Officer
670,83,D02,3406.7581108829577,Chiradzulu,3,District Hospital,Southern,District Hospital_Chiradzulu,Dental Therapist
671,83,L01,191.6845995893224,Chiradzulu,3,District Hospital,Southern,District Hospital_Chiradzulu,Lab Officer
672,83,L02,2567.4119096509244,Chiradzulu,3,District Hospital,Southern,District Hospital_Chiradzulu,Lab Technician
673,83,L03,1672.8837782340865,Chiradzulu,3,District Hospital,Southern,District Hospital_Chiradzulu,Lab Assistant
674,83,M01,334.95523613963036,Chiradzulu,3,District Hospital,Southern,District Hospital_Chiradzulu,Medical Officer / Specialist
675,83,M02,7076.244763860373,Chiradzulu,3,District Hospital,Southern,District Hospital_Chiradzulu,Clinical Officer / Technician
676,83,M03,3848.200410677617,Chiradzulu,3,District Hospital,Southern,District Hospital_Chiradzulu,Med. Assistant
677,83,N01,372.10677618069815,Chiradzulu,3,District Hospital,Southern,District Hospital_Chiradzulu,Nurse Officer
678,83,N02,15442.201232032825,Chiradzulu,3,District Hospital,Southern,District Hospital_Chiradzulu,Nurse Midwife Technician
679,83,P02,1335.4677618069818,Chiradzulu,3,District Hospital,Southern,District Hospital_Chiradzulu,Pharm Technician
680,83,P03,1335.4677618069818,Chiradzulu,3,District Hospital,Southern,District Hospital_Chiradzulu,Pharm Assistant
681,83,R01,618.4607802874743,Chiradzulu,3,District Hospital,Southern,District Hospital_Chiradzulu,Radiographer
682,83,R02,789.9728952772075,Chiradzulu,3,District Hospital,Southern,District Hospital_Chiradzulu,Radiography Technician
683,83,T01,200.39753593429157,Chiradzulu,3,District Hospital,Southern,District Hospital_Chiradzulu,Nutrition Staff
684,84,E01,6848.008213552362,Blantyre,0,Community Health Station,Southern,Community Health Station_Blantyre,DCSA
685,84,N01,372.10677618069815,Blantyre,0,Community Health Station,Southern,Community Health Station_Blantyre,Nurse Officer
686,84,N02,9796.66529774127,Blantyre,0,Community Health Station,Southern,Community Health Station_Blantyre,Nurse Midwife Technician
687,85,N01,106.31622176591378,Blantyre,1,Health Centre,Southern,Health Centre_Blantyre,Nurse Officer
688,85,N02,11955.2525667351,Blantyre,1,Health Centre,Southern,Health Centre_Blantyre,Nurse Midwife Technician
689,85,P02,1144.686652977413,Blantyre,1,Health Centre,Southern,Health Centre_Blantyre,Pharm Technician
690,85,P03,381.5622176591376,Blantyre,1,Health Centre,Southern,Health Centre_Blantyre,Pharm Assistant
691,86,L02,1579.945790554415,Blantyre,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre,Lab Technician
692,86,L03,1045.552361396304,Blantyre,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre,Lab Assistant
693,86,M01,167.47761806981518,Blantyre,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre,Medical Officer / Specialist
694,86,M02,5411.245995893226,Blantyre,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre,Clinical Officer / Technician
695,86,M03,2473.843121149897,Blantyre,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre,Med. Assistant
696,86,N01,265.7905544147844,Blantyre,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre,Nurse Officer
697,86,N02,10460.845995893218,Blantyre,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre,Nurse Midwife Technician
698,86,P02,953.905544147844,Blantyre,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre,Pharm Technician
699,86,P03,1144.686652977413,Blantyre,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre,Pharm Assistant
700,87,C01,200.39753593429157,Blantyre,3,District Hospital,Southern,District Hospital_Blantyre,Mental Health Staff
701,87,D02,3005.9630390143743,Blantyre,3,District Hospital,Southern,District Hospital_Blantyre,Dental Therapist
702,87,L02,1579.945790554415,Blantyre,3,District Hospital,Southern,District Hospital_Blantyre,Lab Technician
703,87,L03,1881.9942505133474,Blantyre,3,District Hospital,Southern,District Hospital_Blantyre,Lab Assistant
704,87,M01,251.21642710472275,Blantyre,3,District Hospital,Southern,District Hospital_Blantyre,Medical Officer / Specialist
705,87,M02,4856.246406570844,Blantyre,3,District Hospital,Southern,District Hospital_Blantyre,Clinical Officer / Technician
706,87,M03,2748.714579055441,Blantyre,3,District Hospital,Southern,District Hospital_Blantyre,Med. Assistant
707,87,N01,265.7905544147844,Blantyre,3,District Hospital,Southern,District Hospital_Blantyre,Nurse Officer
708,87,N02,7472.03285420945,Blantyre,3,District Hospital,Southern,District Hospital_Blantyre,Nurse Midwife Technician
709,87,P01,190.7811088295688,Blantyre,3,District Hospital,Southern,District Hospital_Blantyre,Pharmacist
710,87,P02,953.905544147844,Blantyre,3,District Hospital,Southern,District Hospital_Blantyre,Pharm Technician
711,87,P03,953.905544147844,Blantyre,3,District Hospital,Southern,District Hospital_Blantyre,Pharm Assistant
712,87,R01,206.15359342915812,Blantyre,3,District Hospital,Southern,District Hospital_Blantyre,Radiographer
713,87,R02,394.98644763860375,Blantyre,3,District Hospital,Southern,District Hospital_Blantyre,Radiography Technician
714,88,E01,13696.016427104812,Mwanza,0,Community Health Station,Southern,Community Health Station_Mwanza,DCSA
715,88,N01,318.9486652977413,Mwanza,0,Community Health Station,Southern,Community Health Station_Mwanza,Nurse Officer
716,88,N02,6143.671457905548,Mwanza,0,Community Health Station,Southern,Community Health Station_Mwanza,Nurse Midwife Technician
717,89,N01,425.264887063655,Mwanza,1,Health Centre,Southern,Health Centre_Mwanza,Nurse Officer
718,89,N02,7139.942505133475,Mwanza,1,Health Centre,Southern,Health Centre_Mwanza,Nurse Midwife Technician
719,89,P02,953.905544147844,Mwanza,1,Health Centre,Southern,Health Centre_Mwanza,Pharm Technician
720,89,P03,190.7811088295688,Mwanza,1,Health Centre,Southern,Health Centre_Mwanza,Pharm Assistant
721,90,L02,1184.9593429158112,Mwanza,2,Non-District Hospital,Southern,Non-District Hospital_Mwanza,Lab Technician
722,90,L03,627.3314168377824,Mwanza,2,Non-District Hospital,Southern,Non-District Hospital_Mwanza,Lab Assistant
723,90,M01,167.47761806981518,Mwanza,2,Non-District Hospital,Southern,Non-District Hospital_Mwanza,Medical Officer / Specialist
724,90,M02,5133.746201232035,Mwanza,2,Non-District Hospital,Southern,Non-District Hospital_Mwanza,Clinical Officer / Technician
725,90,M03,2473.843121149897,Mwanza,2,Non-District Hospital,Southern,Non-District Hospital_Mwanza,Med. Assistant
726,90,N01,637.8973305954825,Mwanza,2,Non-District Hospital,Southern,Non-District Hospital_Mwanza,Nurse Officer
727,90,N02,6973.897330595487,Mwanza,2,Non-District Hospital,Southern,Non-District Hospital_Mwanza,Nurse Midwife Technician
728,90,P01,190.7811088295688,Mwanza,2,Non-District Hospital,Southern,Non-District Hospital_Mwanza,Pharmacist
729,90,P02,381.5622176591376,Mwanza,2,Non-District Hospital,Southern,Non-District Hospital_Mwanza,Pharm Technician
730,90,P03,190.7811088295688,Mwanza,2,Non-District Hospital,Southern,Non-District Hospital_Mwanza,Pharm Assistant
731,91,D01,200.39753593429157,Mwanza,3,District Hospital,Southern,District Hospital_Mwanza,Dental Officer
732,91,D02,1202.3852156057494,Mwanza,3,District Hospital,Southern,District Hospital_Mwanza,Dental Therapist
733,91,L01,191.6845995893224,Mwanza,3,District Hospital,Southern,District Hospital_Mwanza,Lab Officer
734,91,L02,394.98644763860375,Mwanza,3,District Hospital,Southern,District Hospital_Mwanza,Lab Technician
735,91,L03,418.2209445585216,Mwanza,3,District Hospital,Southern,District Hospital_Mwanza,Lab Assistant
736,91,M01,418.69404517453796,Mwanza,3,District Hospital,Southern,District Hospital_Mwanza,Medical Officer / Specialist
737,91,M02,5411.245995893226,Mwanza,3,District Hospital,Southern,District Hospital_Mwanza,Clinical Officer / Technician
738,91,M03,1924.1002053388086,Mwanza,3,District Hospital,Southern,District Hospital_Mwanza,Med. Assistant
739,91,N01,265.7905544147844,Mwanza,3,District Hospital,Southern,District Hospital_Mwanza,Nurse Officer
740,91,N02,7804.123203285426,Mwanza,3,District Hospital,Southern,District Hospital_Mwanza,Nurse Midwife Technician
741,91,P02,763.1244353182752,Mwanza,3,District Hospital,Southern,District Hospital_Mwanza,Pharm Technician
742,91,P03,572.3433264887065,Mwanza,3,District Hospital,Southern,District Hospital_Mwanza,Pharm Assistant
