Facility_ID,Facility_Name,Facility_Level,District,Region,Officer_Category,Total_Mins_Per_Day,Staff_Count
61.0,Facility_Level_1a_Mchinji,1a,Mchinji,Central,Dental,3011.827880860689,14.744326777609682
61.0,Facility_Level_1a_Mchinji,1a,Mchinji,Central,Laboratory,5800.994467077423,28.823554317196404
61.0,Facility_Level_1a_Mchinji,1a,Mchinji,Central,Mental,0.0,0.0
61.0,Facility_Level_1a_Mchinji,1a,Mchinji,Central,Nursing_and_Midwifery,44729.39870347287,211.1616400509171
61.0,Facility_Level_1a_Mchinji,1a,Mchinji,Central,Nutrition,110.79066481157902,0.5423728813559322
61.0,Facility_Level_1a_Mchinji,1a,Mchinji,Central,Pharmacy,5598.660296000757,27.96792013956193
61.0,Facility_Level_1a_Mchinji,1a,Mchinji,Central,Radiography,0.0,0.0
62.0,Facility_Level_1b_Mchinji,1b,Mchinji,Central,Clinical,8142.642621837549,40.87149586227387
62.0,Facility_Level_1b_Mchinji,1b,Mchinji,Central,DCSA,0.0,0.0
62.0,Facility_Level_1b_Mchinji,1b,Mchinji,Central,Dental,931.4230692503712,4.559757942511347
62.0,Facility_Level_1b_Mchinji,1b,Mchinji,Central,Laboratory,1574.2695336935644,6.994132238954906
62.0,Facility_Level_1b_Mchinji,1b,Mchinji,Central,Mental,612.8108647390465,3.0
62.0,Facility_Level_1b_Mchinji,1b,Mchinji,Central,Nursing_and_Midwifery,18884.402575318483,91.1345831163571
62.0,Facility_Level_1b_Mchinji,1b,Mchinji,Central,Nutrition,0.0,0.0
62.0,Facility_Level_1b_Mchinji,1b,Mchinji,Central,Pharmacy,1553.1148494942433,7.322207075857302
62.0,Facility_Level_1b_Mchinji,1b,Mchinji,Central,Radiography,1758.4858699808824,8.429692470837752
63.0,Facility_Level_2_Mchinji,2,Mchinji,Central,Clinical,17404.817089325104,94.87453019775268
63.0,Facility_Level_2_Mchinji,2,Mchinji,Central,DCSA,0.0,0.0
63.0,Facility_Level_2_Mchinji,2,Mchinji,Central,Dental,754.9656795549625,3.6959152798789714
63.0,Facility_Level_2_Mchinji,2,Mchinji,Central,Laboratory,1533.680458060442,7.18231344384869
63.0,Facility_Level_2_Mchinji,2,Mchinji,Central,Mental,0.0,0.0
63.0,Facility_Level_2_Mchinji,2,Mchinji,Central,Nursing_and_Midwifery,29826.291787347443,144.7037768327258
63.0,Facility_Level_2_Mchinji,2,Mchinji,Central,Nutrition,93.4796234347698,0.4576271186440678
63.0,Facility_Level_2_Mchinji,2,Mchinji,Central,Pharmacy,1831.36733907853,9.709872784580767
63.0,Facility_Level_2_Mchinji,2,Mchinji,Central,Radiography,1550.7784095049267,7.570307529162248
64.0,Facility_Level_0_Mulanje,0,Mulanje,Southern,Clinical,0.0,0.0
64.0,Facility_Level_0_Mulanje,0,Mulanje,Southern,DCSA,13957.006256830322,250.0
64.0,Facility_Level_0_Mulanje,0,Mulanje,Southern,Dental,0.0,0.0
64.0,Facility_Level_0_Mulanje,0,Mulanje,Southern,Laboratory,0.0,0.0
64.0,Facility_Level_0_Mulanje,0,Mulanje,Southern,Mental,0.0,0.0
64.0,Facility_Level_0_Mulanje,0,Mulanje,Southern,Nursing_and_Midwifery,0.0,0.0
64.0,Facility_Level_0_Mulanje,0,Mulanje,Southern,Nutrition,0.0,0.0
64.0,Facility_Level_0_Mulanje,0,Mulanje,Southern,Pharmacy,0.0,0.0
64.0,Facility_Level_0_Mulanje,0,Mulanje,Southern,Radiography,0.0,0.0
65.0,Facility_Level_1a_Mulanje,1a,Mulanje,Southern,Clinical,13310.370138384587,63.66708102013729
65.0,Facility_Level_1a_Mulanje,1a,Mulanje,Southern,DCSA,0.0,0.0
65.0,Facility_Level_1a_Mulanje,1a,Mulanje,Southern,Dental,3422.531682796238,16.754916792738275
65.0,Facility_Level_1a_Mulanje,1a,Mulanje,Southern,Laboratory,7046.037737676026,35.01067616283564
65.0,Facility_Level_1a_Mulanje,1a,Mulanje,Southern,Mental,0.0,0.0
65.0,Facility_Level_1a_Mulanje,1a,Mulanje,Southern,Nursing_and_Midwifery,49266.70725227625,232.5811611602924
65.0,Facility_Level_1a_Mulanje,1a,Mulanje,Southern,Nutrition,110.79066481157902,0.5423728813559322
65.0,Facility_Level_1a_Mulanje,1a,Mulanje,Southern,Pharmacy,5936.077425591645,29.649738321380113
65.0,Facility_Level_1a_Mulanje,1a,Mulanje,Southern,Radiography,0.0,0.0
66.0,Facility_Level_1b_Mulanje,1b,Mulanje,Southern,Clinical,8681.74810441526,43.0898016782472
66.0,Facility_Level_1b_Mulanje,1b,Mulanje,Southern,DCSA,0.0,0.0
66.0,Facility_Level_1b_Mulanje,1b,Mulanje,Southern,Dental,1058.4353059663308,5.181543116490166
66.0,Facility_Level_1b_Mulanje,1b,Mulanje,Southern,Laboratory,1910.7929928626113,8.48942046197199
66.0,Facility_Level_1b_Mulanje,1b,Mulanje,Southern,Mental,408.54057649269765,2.0
66.0,Facility_Level_1b_Mulanje,1b,Mulanje,Southern,Nursing_and_Midwifery,20767.569132717137,100.14478582036297
66.0,Facility_Level_1b_Mulanje,1b,Mulanje,Southern,Nutrition,0.0,0.0
66.0,Facility_Level_1b_Mulanje,1b,Mulanje,Southern,Pharmacy,1754.1446332210098,8.26934146320908
66.0,Facility_Level_1b_Mulanje,1b,Mulanje,Southern,Radiography,763.5344080878178,3.6615058324496292
67.0,Facility_Level_2_Mulanje,2,Mulanje,Southern,Clinical,18688.023878240285,100.2431173016155
67.0,Facility_Level_2_Mulanje,2,Mulanje,Southern,DCSA,0.0,0.0
67.0,Facility_Level_2_Mulanje,2,Mulanje,Southern,Dental,830.0605056425007,4.063540090771559
67.0,Facility_Level_2_Mulanje,2,Mulanje,Southern,Laboratory,1814.923751769812,8.499903375192371
67.0,Facility_Level_2_Mulanje,2,Mulanje,Southern,Mental,0.0,0.0
67.0,Facility_Level_2_Mulanje,2,Mulanje,Southern,Nursing_and_Midwifery,32650.843167704355,158.27405301934465
67.0,Facility_Level_2_Mulanje,2,Mulanje,Southern,Nutrition,93.4796234347698,0.4576271186440678
67.0,Facility_Level_2_Mulanje,2,Mulanje,Southern,Pharmacy,2090.0429053834864,11.080920215410806
67.0,Facility_Level_2_Mulanje,2,Mulanje,Southern,Radiography,683.7075597893165,3.338494167550371
68.0,Facility_Level_0_Mwanza,0,Mwanza,Southern,Clinical,0.0,0.0
68.0,Facility_Level_0_Mwanza,0,Mwanza,Southern,DCSA,13957.006256830322,250.0
68.0,Facility_Level_0_Mwanza,0,Mwanza,Southern,Dental,0.0,0.0
68.0,Facility_Level_0_Mwanza,0,Mwanza,Southern,Laboratory,0.0,0.0
68.0,Facility_Level_0_Mwanza,0,Mwanza,Southern,Mental,0.0,0.0
68.0,Facility_Level_0_Mwanza,0,Mwanza,Southern,Nursing_and_Midwifery,0.0,0.0
68.0,Facility_Level_0_Mwanza,0,Mwanza,Southern,Nutrition,0.0,0.0
68.0,Facility_Level_0_Mwanza,0,Mwanza,Southern,Pharmacy,0.0,0.0
68.0,Facility_Level_0_Mwanza,0,Mwanza,Southern,Radiography,0.0,0.0
69.0,Facility_Level_1a_Mwanza,1a,Mwanza,Southern,Clinical,7180.202587741891,34.51401903837646
69.0,Facility_Level_1a_Mwanza,1a,Mwanza,Southern,DCSA,0.0,0.0
69.0,Facility_Level_1a_Mwanza,1a,Mwanza,Southern,Dental,821.4076038710972,4.021180030257186
69.0,Facility_Level_1a_Mwanza,1a,Mwanza,Southern,Laboratory,1786.451146014143,8.87304027321982
69.0,Facility_Level_1a_Mwanza,1a,Mwanza,Southern,Mental,0.0,0.0
69.0,Facility_Level_1a_Mwanza,1a,Mwanza,Southern,Nursing_and_Midwifery,18265.039805522865,86.23361347374106
69.0,Facility_Level_1a_Mwanza,1a,Mwanza,Southern,Nutrition,110.79066481157902,0.5423728813559322
69.0,Facility_Level_1a_Mwanza,1a,Mwanza,Southern,Pharmacy,1990.6979446811285,9.940653873489694
69.0,Facility_Level_1a_Mwanza,1a,Mwanza,Southern,Radiography,0.0,0.0
70.0,Facility_Level_1b_Mwanza,1b,Mwanza,Southern,Clinical,4843.210722075944,24.181158870522506
70.0,Facility_Level_1b_Mwanza,1b,Mwanza,Southern,DCSA,0.0,0.0
70.0,Facility_Level_1b_Mwanza,1b,Mwanza,Southern,Dental,254.0244734319194,1.2435703479576399
70.0,Facility_Level_1b_Mwanza,1b,Mwanza,Southern,Laboratory,490.55395263297225,2.1786680533790577
70.0,Facility_Level_1b_Mwanza,1b,Mwanza,Southern,Mental,0.0,0.0
70.0,Facility_Level_1b_Mwanza,1b,Mwanza,Southern,Nursing_and_Midwifery,8133.377017141548,40.26289803082026
70.0,Facility_Level_1b_Mwanza,1b,Mwanza,Southern,Nutrition,0.0,0.0
70.0,Facility_Level_1b_Mwanza,1b,Mwanza,Southern,Pharmacy,634.2958506880718,2.9897136985878063
70.0,Facility_Level_1b_Mwanza,1b,Mwanza,Southern,Radiography,439.26679382147904,2.1310710498409335
71.0,Facility_Level_2_Mwanza,2,Mwanza,Southern,Clinical,10376.606510088037,56.30482209110103
71.0,Facility_Level_2_Mwanza,2,Mwanza,Southern,DCSA,0.0,0.0
71.0,Facility_Level_2_Mwanza,2,Mwanza,Southern,Dental,354.45994042142524,1.735249621785174
71.0,Facility_Level_2_Mwanza,2,Mwanza,Southern,Laboratory,629.9390560560537,2.948291673401123
71.0,Facility_Level_2_Mwanza,2,Mwanza,Southern,Mental,0.0,0.0
71.0,Facility_Level_2_Mwanza,2,Mwanza,Southern,Nursing_and_Midwifery,14793.505225363533,73.50348849543867
71.0,Facility_Level_2_Mwanza,2,Mwanza,Southern,Nutrition,93.4796234347698,0.4576271186440678
71.0,Facility_Level_2_Mwanza,2,Mwanza,Southern,Pharmacy,767.6808632403981,4.0696324279225
71.0,Facility_Level_2_Mwanza,2,Mwanza,Southern,Radiography,584.2163599575989,2.868928950159067
72.0,Facility_Level_0_Mzimba,0,Mzimba,Northern,Clinical,0.0,0.0
72.0,Facility_Level_0_Mzimba,0,Mzimba,Northern,DCSA,10672.22935309514,191.16258094160293
72.0,Facility_Level_0_Mzimba,0,Mzimba,Northern,Dental,0.0,0.0
72.0,Facility_Level_0_Mzimba,0,Mzimba,Northern,Laboratory,0.0,0.0
72.0,Facility_Level_0_Mzimba,0,Mzimba,Northern,Mental,0.0,0.0
72.0,Facility_Level_0_Mzimba,0,Mzimba,Northern,Nursing_and_Midwifery,0.0,0.0
72.0,Facility_Level_0_Mzimba,0,Mzimba,Northern,Nutrition,0.0,0.0
72.0,Facility_Level_0_Mzimba,0,Mzimba,Northern,Pharmacy,0.0,0.0
72.0,Facility_Level_0_Mzimba,0,Mzimba,Northern,Radiography,0.0,0.0
73.0,Facility_Level_1a_Mzimba,1a,Mzimba,Northern,Clinical,21420.899714826395,102.77459633401092
73.0,Facility_Level_1a_Mzimba,1a,Mzimba,Northern,DCSA,0.0,0.0
73.0,Facility_Level_1a_Mzimba,1a,Mzimba,Northern,Dental,5862.169508946116,28.698101712552404
73.0,Facility_Level_1a_Mzimba,1a,Mzimba,Northern,Laboratory,11797.363947166792,58.6373105336593
73.0,Facility_Level_1a_Mzimba,1a,Mzimba,Northern,Mental,0.0,0.0
73.0,Facility_Level_1a_Mzimba,1a,Mzimba,Northern,Nursing_and_Midwifery,77572.08385529522,366.20446630209153
73.0,Facility_Level_1a_Mzimba,1a,Mzimba,Northern,Nutrition,423.5805885923495,2.073627996654676
73.0,Facility_Level_1a_Mzimba,1a,Mzimba,Northern,Pharmacy,9970.680646399625,49.81212437523574
73.0,Facility_Level_1a_Mzimba,1a,Mzimba,Northern,Radiography,0.0,0.0
74.0,Facility_Level_1b_Mzimba,1b,Mzimba,Northern,Clinical,14167.656451689909,70.22697714397138
74.0,Facility_Level_1b_Mzimba,1b,Mzimba,Northern,DCSA,0.0,0.0
74.0,Facility_Level_1b_Mzimba,1b,Mzimba,Northern,Dental,1812.905694640221,8.875033712459773
74.0,Facility_Level_1b_Mzimba,1b,Mzimba,Northern,Laboratory,3161.943097729206,14.052289415549703
74.0,Facility_Level_1b_Mzimba,1b,Mzimba,Northern,Mental,13745.190099821739,67.28922849144422
74.0,Facility_Level_1b_Mzimba,1b,Mzimba,Northern,Nursing_and_Midwifery,32550.625869264317,156.6078309154237
74.0,Facility_Level_1b_Mzimba,1b,Mzimba,Northern,Nutrition,0.0,0.0
74.0,Facility_Level_1b_Mzimba,1b,Mzimba,Northern,Pharmacy,2851.4666267646894,13.44437628437895
74.0,Facility_Level_1b_Mzimba,1b,Mzimba,Northern,Radiography,1787.5520052915854,8.52516187057322
75.0,Facility_Level_2_Mzimba,2,Mzimba,Northern,Clinical,30450.07771725212,164.20921930300526
75.0,Facility_Level_2_Mzimba,2,Mzimba,Northern,DCSA,0.0,0.0
75.0,Facility_Level_2_Mzimba,2,Mzimba,Northern,Dental,1228.0592928891072,6.011933029673285
75.0,Facility_Level_2_Mzimba,2,Mzimba,Northern,Laboratory,2764.4169004349765,12.95123631262911
75.0,Facility_Level_2_Mzimba,2,Mzimba,Northern,Mental,0.0,0.0
75.0,Facility_Level_2_Mzimba,2,Mzimba,Northern,Nursing_and_Midwifery,50489.33548532428,244.13197752019573
75.0,Facility_Level_2_Mzimba,2,Mzimba,Northern,Nutrition,357.3961216247949,1.7496236221773827
75.0,Facility_Level_2_Mzimba,2,Mzimba,Northern,Pharmacy,3356.2822251283646,17.796433659624945
75.0,Facility_Level_2_Mzimba,2,Mzimba,Northern,Radiography,1235.7843593169673,6.003194280988604
76.0,Facility_Level_0_Mzuzu City,0,Mzuzu City,Northern,Clinical,0.0,0.0
76.0,Facility_Level_0_Mzuzu City,0,Mzuzu City,Northern,DCSA,3284.7769037351827,58.83741905839708
76.0,Facility_Level_0_Mzuzu City,0,Mzuzu City,Northern,Dental,0.0,0.0
76.0,Facility_Level_0_Mzuzu City,0,Mzuzu City,Northern,Laboratory,0.0,0.0
76.0,Facility_Level_0_Mzuzu City,0,Mzuzu City,Northern,Mental,0.0,0.0
76.0,Facility_Level_0_Mzuzu City,0,Mzuzu City,Northern,Nursing_and_Midwifery,0.0,0.0
76.0,Facility_Level_0_Mzuzu City,0,Mzuzu City,Northern,Nutrition,0.0,0.0
76.0,Facility_Level_0_Mzuzu City,0,Mzuzu City,Northern,Pharmacy,0.0,0.0
76.0,Facility_Level_0_Mzuzu City,0,Mzuzu City,Northern,Radiography,0.0,0.0
77.0,Facility_Level_1a_Mzuzu City,1a,Mzuzu City,Northern,Clinical,6593.081380890937,31.632717884830498
77.0,Facility_Level_1a_Mzuzu City,1a,Mzuzu City,Northern,DCSA,0.0,0.0
77.0,Facility_Level_1a_Mzuzu City,1a,Mzuzu City,Northern,Dental,1804.3014605174558,8.83291190318133
77.0,Facility_Level_1a_Mzuzu City,1a,Mzuzu City,Northern,Laboratory,3631.079068533409,18.047820840942784
77.0,Facility_Level_1a_Mzuzu City,1a,Mzuzu City,Northern,Mental,0.0,0.0
77.0,Facility_Level_1a_Mzuzu City,1a,Mzuzu City,Northern,Nursing_and_Midwifery,23875.70403446998,112.71309237792161
77.0,Facility_Level_1a_Mzuzu City,1a,Mzuzu City,Northern,Nutrition,130.37273546554565,0.6382364101249852
77.0,Facility_Level_1a_Mzuzu City,1a,Mzuzu City,Northern,Pharmacy,3068.8491053009798,15.331540417682781
77.0,Facility_Level_1a_Mzuzu City,1a,Mzuzu City,Northern,Radiography,0.0,0.0
78.0,Facility_Level_1b_Mzuzu City,1b,Mzuzu City,Northern,Clinical,4360.625053383905,21.614973302157754
78.0,Facility_Level_1b_Mzuzu City,1b,Mzuzu City,Northern,DCSA,0.0,0.0
78.0,Facility_Level_1b_Mzuzu City,1b,Mzuzu City,Northern,Dental,557.98939072436,2.7316228684781994
78.0,Facility_Level_1b_Mzuzu City,1b,Mzuzu City,Northern,Laboratory,973.2060017369813,4.325116542160256
78.0,Facility_Level_1b_Mzuzu City,1b,Mzuzu City,Northern,Mental,4230.595265856957,20.710771508555773
78.0,Facility_Level_1b_Mzuzu City,1b,Mzuzu City,Northern,Nursing_and_Midwifery,10018.670000422657,48.20190504862575
78.0,Facility_Level_1b_Mzuzu City,1b,Mzuzu City,Northern,Nutrition,0.0,0.0
78.0,Facility_Level_1b_Mzuzu City,1b,Mzuzu City,Northern,Pharmacy,877.6452798638447,4.13800858686056
78.0,Facility_Level_1b_Mzuzu City,1b,Mzuzu City,Northern,Radiography,550.1858465498972,2.6239367508477778
79.0,Facility_Level_2_Mzuzu City,2,Mzuzu City,Northern,Clinical,9372.14790774366,50.54151603202419
79.0,Facility_Level_2_Mzuzu City,2,Mzuzu City,Northern,DCSA,0.0,0.0
79.0,Facility_Level_2_Mzuzu City,2,Mzuzu City,Northern,Dental,377.98108232462187,1.8503967736550053
79.0,Facility_Level_2_Mzuzu City,2,Mzuzu City,Northern,Laboratory,850.8524776231974,3.986226355058851
79.0,Facility_Level_2_Mzuzu City,2,Mzuzu City,Northern,Mental,0.0,0.0
79.0,Facility_Level_2_Mzuzu City,2,Mzuzu City,Northern,Nursing_and_Midwifery,15539.977412407461,75.14072783574171
79.0,Facility_Level_2_Mzuzu City,2,Mzuzu City,Northern,Nutrition,110.00199554905414,0.5385119710429563
79.0,Facility_Level_2_Mzuzu City,2,Mzuzu City,Northern,Pharmacy,1033.0211215261443,5.4775166762170215
79.0,Facility_Level_2_Mzuzu City,2,Mzuzu City,Northern,Radiography,380.3587598409597,1.8477070975904009
80.0,Facility_Level_0_Neno,0,Neno,Southern,Clinical,0.0,0.0
80.0,Facility_Level_0_Neno,0,Neno,Southern,DCSA,13957.006256830322,250.0
80.0,Facility_Level_0_Neno,0,Neno,Southern,Dental,0.0,0.0
80.0,Facility_Level_0_Neno,0,Neno,Southern,Laboratory,0.0,0.0
80.0,Facility_Level_0_Neno,0,Neno,Southern,Mental,0.0,0.0
80.0,Facility_Level_0_Neno,0,Neno,Southern,Nursing_and_Midwifery,0.0,0.0
80.0,Facility_Level_0_Neno,0,Neno,Southern,Nutrition,0.0,0.0
80.0,Facility_Level_0_Neno,0,Neno,Southern,Pharmacy,0.0,0.0
80.0,Facility_Level_0_Neno,0,Neno,Southern,Radiography,0.0,0.0
81.0,Facility_Level_1a_Neno,1a,Neno,Southern,Clinical,8740.994186599095,42.055519559291554
81.0,Facility_Level_1a_Neno,1a,Neno,Southern,DCSA,0.0,0.0
81.0,Facility_Level_1a_Neno,1a,Neno,Southern,Dental,1779.716475054044,8.712556732223904
81.0,Facility_Level_1a_Neno,1a,Neno,Southern,Laboratory,3742.3457108864495,18.59707982263199
81.0,Facility_Level_1a_Neno,1a,Neno,Southern,Mental,0.0,0.0
81.0,Facility_Level_1a_Neno,1a,Neno,Southern,Nursing_and_Midwifery,25610.061597355234,120.90641333487628
81.0,Facility_Level_1a_Neno,1a,Neno,Southern,Nutrition,110.79066481157902,0.5423728813559322
81.0,Facility_Level_1a_Neno,1a,Neno,Southern,Pharmacy,3005.1609090413317,15.008076500613814
81.0,Facility_Level_1a_Neno,1a,Neno,Southern,Radiography,0.0,0.0
82.0,Facility_Level_1b_Neno,1b,Neno,Southern,Clinical,5848.394892825709,28.933300331082812
82.0,Facility_Level_1b_Neno,1b,Neno,Southern,DCSA,0.0,0.0
82.0,Facility_Level_1b_Neno,1b,Neno,Southern,Dental,550.3863591024921,2.6944024205748867
82.0,Facility_Level_1b_Neno,1b,Neno,Southern,Laboratory,1009.5703775071398,4.485864669051249
82.0,Facility_Level_1b_Neno,1b,Neno,Southern,Mental,0.0,0.0
82.0,Facility_Level_1b_Neno,1b,Neno,Southern,Nursing_and_Midwifery,11103.89136222984,54.28546355763852
82.0,Facility_Level_1b_Neno,1b,Neno,Southern,Nutrition,0.0,0.0
82.0,Facility_Level_1b_Neno,1b,Neno,Southern,Pharmacy,901.819213483665,4.250867345935483
82.0,Facility_Level_1b_Neno,1b,Neno,Southern,Radiography,577.8332871656339,2.813997879109226
83.0,Facility_Level_2_Neno,2,Neno,Southern,Clinical,12555.204579803403,68.01118010962563
83.0,Facility_Level_2_Neno,2,Neno,Southern,DCSA,0.0,0.0
83.0,Facility_Level_2_Neno,2,Neno,Southern,Dental,529.6812012923477,2.5930408472012103
83.0,Facility_Level_2_Neno,2,Neno,Southern,Laboratory,1050.0197021900049,4.917055508316761
83.0,Facility_Level_2_Neno,2,Neno,Southern,Mental,0.0,0.0
83.0,Facility_Level_2_Neno,2,Neno,Southern,Nursing_and_Midwifery,18882.963315760753,92.80812310748519
83.0,Facility_Level_2_Neno,2,Neno,Southern,Nutrition,93.4796234347698,0.4576271186440678
83.0,Facility_Level_2_Neno,2,Neno,Southern,Pharmacy,1082.954431202096,5.741056153450702
83.0,Facility_Level_2_Neno,2,Neno,Southern,Radiography,851.4517399784689,4.186002120890774
84.0,Facility_Level_0_Nkhata Bay,0,Nkhata Bay,Northern,Clinical,0.0,0.0
84.0,Facility_Level_0_Nkhata Bay,0,Nkhata Bay,Northern,DCSA,13957.006256830322,250.0
84.0,Facility_Level_0_Nkhata Bay,0,Nkhata Bay,Northern,Dental,0.0,0.0
84.0,Facility_Level_0_Nkhata Bay,0,Nkhata Bay,Northern,Laboratory,0.0,0.0
84.0,Facility_Level_0_Nkhata Bay,0,Nkhata Bay,Northern,Mental,0.0,0.0
84.0,Facility_Level_0_Nkhata Bay,0,Nkhata Bay,Northern,Nursing_and_Midwifery,0.0,0.0
84.0,Facility_Level_0_Nkhata Bay,0,Nkhata Bay,Northern,Nutrition,0.0,0.0
84.0,Facility_Level_0_Nkhata Bay,0,Nkhata Bay,Northern,Pharmacy,0.0,0.0
84.0,Facility_Level_0_Nkhata Bay,0,Nkhata Bay,Northern,Radiography,0.0,0.0
85.0,Facility_Level_1a_Nkhata Bay,1a,Nkhata Bay,Northern,Clinical,12524.519145443694,59.95078993563487
85.0,Facility_Level_1a_Nkhata Bay,1a,Nkhata Bay,Northern,DCSA,0.0,0.0
85.0,Facility_Level_1a_Nkhata Bay,1a,Nkhata Bay,Northern,Dental,3285.630415484389,16.084720121028745
85.0,Facility_Level_1a_Nkhata Bay,1a,Nkhata Bay,Northern,Laboratory,6847.745254129336,34.04152055824543
85.0,Facility_Level_1a_Nkhata Bay,1a,Nkhata Bay,Northern,Mental,0.0,0.0
85.0,Facility_Level_1a_Nkhata Bay,1a,Nkhata Bay,Northern,Nursing_and_Midwifery,45592.84147219329,215.23682472178825
85.0,Facility_Level_1a_Nkhata Bay,1a,Nkhata Bay,Northern,Nutrition,332.3719944347371,1.6271186440677967
85.0,Facility_Level_1a_Nkhata Bay,1a,Nkhata Bay,Northern,Pharmacy,6426.406491339645,32.10832202623247
85.0,Facility_Level_1a_Nkhata Bay,1a,Nkhata Bay,Northern,Radiography,0.0,0.0
86.0,Facility_Level_1b_Nkhata Bay,1b,Nkhata Bay,Northern,Clinical,8036.457564252212,39.306906823730536
86.0,Facility_Level_1b_Nkhata Bay,1b,Nkhata Bay,Northern,DCSA,0.0,0.0
86.0,Facility_Level_1b_Nkhata Bay,1b,Nkhata Bay,Northern,Dental,1016.0978937276776,4.9742813918305595
86.0,Facility_Level_1b_Nkhata Bay,1b,Nkhata Bay,Northern,Laboratory,1819.427530238097,8.087278553509062
86.0,Facility_Level_1b_Nkhata Bay,1b,Nkhata Bay,Northern,Mental,0.0,0.0
86.0,Facility_Level_1b_Nkhata Bay,1b,Nkhata Bay,Northern,Nursing_and_Midwifery,19185.437742249454,92.43509035854115
86.0,Facility_Level_1b_Nkhata Bay,1b,Nkhata Bay,Northern,Nutrition,0.0,0.0
86.0,Facility_Level_1b_Nkhata Bay,1b,Nkhata Bay,Northern,Pharmacy,1733.3258054494663,8.17293719151279
86.0,Facility_Level_1b_Nkhata Bay,1b,Nkhata Bay,Northern,Radiography,577.8332871656339,2.813997879109226
87.0,Facility_Level_2_Nkhata Bay,2,Nkhata Bay,Northern,Clinical,17361.870896067507,92.74230324063458
87.0,Facility_Level_2_Nkhata Bay,2,Nkhata Bay,Northern,DCSA,0.0,0.0
87.0,Facility_Level_2_Nkhata Bay,2,Nkhata Bay,Northern,Dental,805.0288969466546,3.9409984871406962
87.0,Facility_Level_2_Nkhata Bay,2,Nkhata Bay,Northern,Laboratory,1894.0533533587345,8.871200888245504
87.0,Facility_Level_2_Nkhata Bay,2,Nkhata Bay,Northern,Mental,0.0,0.0
87.0,Facility_Level_2_Nkhata Bay,2,Nkhata Bay,Northern,Nursing_and_Midwifery,30008.694885223787,145.3280849196706
87.0,Facility_Level_2_Nkhata Bay,2,Nkhata Bay,Northern,Nutrition,280.4388703043094,1.3728813559322033
87.0,Facility_Level_2_Nkhata Bay,2,Nkhata Bay,Northern,Pharmacy,2021.4230010173576,10.718740782254734
87.0,Facility_Level_2_Nkhata Bay,2,Nkhata Bay,Northern,Radiography,851.4517399784689,4.186002120890774
88.0,Facility_Level_0_Nkhotakota,0,Nkhotakota,Central,Clinical,0.0,0.0
88.0,Facility_Level_0_Nkhotakota,0,Nkhotakota,Central,DCSA,13957.006256830322,250.0
88.0,Facility_Level_0_Nkhotakota,0,Nkhotakota,Central,Dental,0.0,0.0
88.0,Facility_Level_0_Nkhotakota,0,Nkhotakota,Central,Laboratory,0.0,0.0
88.0,Facility_Level_0_Nkhotakota,0,Nkhotakota,Central,Mental,0.0,0.0
88.0,Facility_Level_0_Nkhotakota,0,Nkhotakota,Central,Nursing_and_Midwifery,0.0,0.0
88.0,Facility_Level_0_Nkhotakota,0,Nkhotakota,Central,Nutrition,0.0,0.0
88.0,Facility_Level_0_Nkhotakota,0,Nkhotakota,Central,Pharmacy,0.0,0.0
88.0,Facility_Level_0_Nkhotakota,0,Nkhotakota,Central,Radiography,0.0,0.0
89.0,Facility_Level_1a_Nkhotakota,1a,Nkhotakota,Central,Clinical,12888.142618844962,61.887356748348054
89.0,Facility_Level_1a_Nkhotakota,1a,Nkhotakota,Central,DCSA,0.0,0.0
89.0,Facility_Level_1a_Nkhotakota,1a,Nkhotakota,Central,Dental,2874.9266135488397,14.074130105900151
89.0,Facility_Level_1a_Nkhotakota,1a,Nkhotakota,Central,Laboratory,5698.240275758757,28.32111937204416
89.0,Facility_Level_1a_Nkhotakota,1a,Nkhotakota,Central,Mental,0.0,0.0
89.0,Facility_Level_1a_Nkhotakota,1a,Nkhotakota,Central,Nursing_and_Midwifery,42355.10045001254,199.9558742695134
89.0,Facility_Level_1a_Nkhotakota,1a,Nkhotakota,Central,Nutrition,332.3719944347371,1.6271186440677967
89.0,Facility_Level_1a_Nkhotakota,1a,Nkhotakota,Central,Pharmacy,5184.7871983313125,25.89771919622666
89.0,Facility_Level_1a_Nkhotakota,1a,Nkhotakota,Central,Radiography,0.0,0.0
90.0,Facility_Level_1b_Nkhotakota,1b,Nkhotakota,Central,Clinical,8673.101991677268,43.39223732188273
90.0,Facility_Level_1b_Nkhotakota,1b,Nkhotakota,Central,DCSA,0.0,0.0
90.0,Facility_Level_1b_Nkhotakota,1b,Nkhotakota,Central,Dental,889.0856570117179,4.35249621785174
90.0,Facility_Level_1b_Nkhotakota,1b,Nkhotakota,Central,Laboratory,1528.5868023813075,6.793061284723443
90.0,Facility_Level_1b_Nkhotakota,1b,Nkhotakota,Central,Mental,612.8108647390465,3.0
90.0,Facility_Level_1b_Nkhotakota,1b,Nkhotakota,Central,Nursing_and_Midwifery,18068.665143498758,87.64548978765261
90.0,Facility_Level_1b_Nkhotakota,1b,Nkhotakota,Central,Nutrition,0.0,0.0
90.0,Facility_Level_1b_Nkhotakota,1b,Nkhotakota,Central,Pharmacy,1550.5833159612475,7.309885496290429
90.0,Facility_Level_1b_Nkhotakota,1b,Nkhotakota,Central,Radiography,1434.2182557145438,6.899257688229056
